RowID ^ Count ^ Phrase
79257 ^ 1 ^ me for there is no
79258 ^ 1 ^ did know
79259 ^ 1 ^ of great drought
79260 ^ 1 ^ according to their pasture
79261 ^ 1 ^ so were they filled
79262 ^ 1 ^ have they forgotten
79263 ^ 1 ^ therefore i will be
79264 ^ 1 ^ as a leopard
79265 ^ 1 ^ will i observe
79266 ^ 1 ^ them as a bear
79267 ^ 1 ^ that is bereaved
79268 ^ 1 ^ of her whelps  and will rend
79269 ^ 1 ^ the caul
79270 ^ 1 ^ will i devour
79271 ^ 1 ^ them like a lion
79272 ^ 1 ^ the wild
79273 ^ 1 ^ shall tear
79274 ^ 1 ^ in me is thine help
79275 ^ 1 ^ is any other that may save
79276 ^ 1 ^ thee a king
79277 ^ 1 ^ and took him away
79278 ^ 1 ^ of a travailing woman
79279 ^ 1 ^ upon him he
79280 ^ 1 ^ is an unwise
79281 ^ 1 ^ in the place of the breaking forth
79282 ^ 1 ^ i will ransom
79283 ^ 1 ^ them from the power
79284 ^ 1 ^ i will redeem
79285 ^ 1 ^ them from death
79286 ^ 1 ^ an east wind
79287 ^ 1 ^ and his spring
79288 ^ 1 ^ shall become dry
79289 ^ 1 ^ and his fountain
79290 ^ 1 ^ shall become desolate
79291 ^ 1 ^ she hath rebelled
79292 ^ 1 ^ against her god
79293 ^ 1 ^ their infants
79294 ^ 1 ^ shall be dashed in pieces
79295 ^ 1 ^ and their women with child
79296 ^ 1 ^ shall be ripped up
79297 ^ 1 ^ thou hast fallen
79298 ^ 1 ^ by thine iniquity
79299 ^ 1 ^ you words
79300 ^ 1 ^ him take away
79301 ^ 1 ^ us graciously
79302 ^ 1 ^ so will we render
79303 ^ 1 ^ will we say
79304 ^ 1 ^ ye are our gods
79305 ^ 1 ^ in thee the fatherless
79306 ^ 1 ^ findeth mercy
79307 ^ 1 ^ their backsliding
79308 ^ 1 ^ them freely
79309 ^ 1 ^ and his beauty
79310 ^ 1 ^ as the olive tree
79311 ^ 1 ^ and his smell
79312 ^ 1 ^ they shall revive
79313 ^ 1 ^ as the corn
79314 ^ 1 ^ and grow
79315 ^ 1 ^ the scent
79316 ^ 1 ^ thereof shall be as the wine
79317 ^ 1 ^ shall say  what
79318 ^ 1 ^ have i to do any more
79319 ^ 1 ^ him  and observed
79320 ^ 1 ^ me is thy fruit
79321 ^ 1 ^ and he shall understand
79322 ^ 1 ^ things  prudent
79323 ^ 1 ^ and he shall know
79324 ^ 1 ^ and the just
79325 ^ 1 ^ in them but the transgressors
79326 ^ 1 ^ of pethuel
79327 ^ 1 ^ ye old men
79328 ^ 1 ^ or even
79329 ^ 1 ^ ye your children
79330 ^ 1 ^ it and let your children
79331 ^ 1 ^ tell their children
79332 ^ 1 ^ that which the palmerworm
79333 ^ 1 ^ hath the locust
79334 ^ 1 ^ and that which the locust
79335 ^ 1 ^ hath the cankerworm
79336 ^ 1 ^ and that which the cankerworm
79337 ^ 1 ^ hath the caterpillar
79338 ^ 1 ^ ye drunkards
79339 ^ 1 ^ ye drinkers
79340 ^ 1 ^ it is cut off
79341 ^ 1 ^ from your mouth
79342 ^ 1 ^ are the teeth
79343 ^ 1 ^ and he hath the cheek teeth
79344 ^ 1 ^ of a great lion
79345 ^ 1 ^ my vine
79346 ^ 1 ^ and barked
79347 ^ 1 ^ my fig tree
79348 ^ 1 ^ he hath made it clean bare
79349 ^ 1 ^ and cast it away
79350 ^ 1 ^ thereof are made white
79351 ^ 1 ^ like a virgin
79352 ^ 1 ^ be ye ashamed
79353 ^ 1 ^ o ye husbandmen
79354 ^ 1 ^ o ye vinedressers
79355 ^ 1 ^ the pomegranate tree
79356 ^ 1 ^ and the apple tree
79357 ^ 1 ^ are withered
79358 ^ 1 ^ yourselves and lament
79359 ^ 1 ^ ye priests
79360 ^ 1 ^ lie all night
79361 ^ 1 ^ ye a fast
79362 ^ 1 ^ and as a destruction
79363 ^ 1 ^ yea  joy
79364 ^ 1 ^ is rotten
79365 ^ 1 ^ their clods
79366 ^ 1 ^ the garners
79367 ^ 1 ^ are laid desolate
79368 ^ 1 ^ the barns
79369 ^ 1 ^ are broken down
79370 ^ 1 ^ do the beasts
79371 ^ 1 ^ are perplexed
79372 ^ 1 ^ are made desolate
79373 ^ 1 ^ and sound an alarm
79374 ^ 1 ^ in my holy
79375 ^ 1 ^ it is nigh at hand
79376 ^ 1 ^ and of gloominess
79377 ^ 1 ^ and of thick darkness
79378 ^ 1 ^ and a strong
79379 ^ 1 ^ shall be any more
79380 ^ 1 ^ them a flame
79381 ^ 1 ^ is as the garden
79382 ^ 1 ^ them a desolate
79383 ^ 1 ^ of them is as the appearance
79384 ^ 1 ^ and as horsemen
79385 ^ 1 ^ shall they run
79386 ^ 1 ^ shall they leap
79387 ^ 1 ^ of a flame
79388 ^ 1 ^ that devoureth
79389 ^ 1 ^ as a strong
79390 ^ 1 ^ set in battle array
79391 ^ 1 ^ before their face
79392 ^ 1 ^ shall be much pained
79393 ^ 1 ^ like mighty men
79394 ^ 1 ^ they shall climb
79395 ^ 1 ^ and they shall march
79396 ^ 1 ^ on his ways
79397 ^ 1 ^ their ranks
79398 ^ 1 ^ in his path
79399 ^ 1 ^ and when they fall
79400 ^ 1 ^ be wounded
79401 ^ 1 ^ they shall climb up
79402 ^ 1 ^ upon the houses
79403 ^ 1 ^ they shall enter in
79404 ^ 1 ^ like a thief
79405 ^ 1 ^ shall quake
79406 ^ 1 ^ them the heavens
79407 ^ 1 ^ his camp
79408 ^ 1 ^ that executeth
79409 ^ 1 ^ ye even to
79410 ^ 1 ^ and with fasting
79411 ^ 1 ^ and with weeping
79412 ^ 1 ^ and with mourning
79413 ^ 1 ^ and repenteth
79414 ^ 1 ^ if he will return
79415 ^ 1 ^ him even a meat offering
79416 ^ 1 ^ and a drink offering
79417 ^ 1 ^ and those that suck
79418 ^ 1 ^ let the bridegroom
79419 ^ 1 ^ and the bride
79420 ^ 1 ^ out of her closet
79421 ^ 1 ^ and let them say
79422 ^ 1 ^ should rule
79423 ^ 1 ^ over them wherefore
79424 ^ 1 ^ should they say
79425 ^ 1 ^ be jealous
79426 ^ 1 ^ and pity
79427 ^ 1 ^ and ye shall be satisfied
79428 ^ 1 ^ and i will no
79429 ^ 1 ^ you a reproach
79430 ^ 1 ^ but i will remove far off
79431 ^ 1 ^ you the northern
79432 ^ 1 ^ army  and will drive
79433 ^ 1 ^ and his hinder part
79434 ^ 1 ^ and his stink
79435 ^ 1 ^ and his ill savor
79436 ^ 1 ^ o land
79437 ^ 1 ^ do spring
79438 ^ 1 ^ do yield
79439 ^ 1 ^ then ye children
79440 ^ 1 ^ moderately
79441 ^ 1 ^ and he will cause to come down
79442 ^ 1 ^ for you the rain
79443 ^ 1 ^ and the floors
79444 ^ 1 ^ and the fats
79445 ^ 1 ^ and the caterpillar
79446 ^ 1 ^ and the palmerworm
79447 ^ 1 ^ and ye shall eat in plenty
79448 ^ 1 ^ you and my people
79449 ^ 1 ^ am in the midst
79450 ^ 1 ^ that i will pour out
79451 ^ 1 ^ your old men
79452 ^ 1 ^ will i pour out
79453 ^ 1 ^ and in the remnant
79454 ^ 1 ^ i will also gather
79455 ^ 1 ^ and will bring them down
79456 ^ 1 ^ and for my heritage
79457 ^ 1 ^ they have scattered
79458 ^ 1 ^ and they have cast
79459 ^ 1 ^ a boy
79460 ^ 1 ^ for a harlot
79461 ^ 1 ^ a girl
79462 ^ 1 ^ for wine
79463 ^ 1 ^ that they might drink
79464 ^ 1 ^ to do with me o tyre
79465 ^ 1 ^ me a recompense
79466 ^ 1 ^ me swiftly
79467 ^ 1 ^ and speedily
79468 ^ 1 ^ my silver
79469 ^ 1 ^ and my gold
79470 ^ 1 ^ and have carried
79471 ^ 1 ^ into your temples
79472 ^ 1 ^ my goodly
79473 ^ 1 ^ pleasant things
79474 ^ 1 ^ also of judah
79475 ^ 1 ^ have ye sold
79476 ^ 1 ^ ye might remove them far
79477 ^ 1 ^ i will raise
79478 ^ 1 ^ ye have sold
79479 ^ 1 ^ them and will return
79480 ^ 1 ^ and i will sell
79481 ^ 1 ^ and they shall sell
79482 ^ 1 ^ them to the sabeans
79483 ^ 1 ^ wake up
79484 ^ 1 ^ let them come up
79485 ^ 1 ^ your plowshares
79486 ^ 1 ^ into swords
79487 ^ 1 ^ and your pruning hooks
79488 ^ 1 ^ into spears
79489 ^ 1 ^ let the weak
79490 ^ 1 ^ am strong
79491 ^ 1 ^ yourselves and come
79492 ^ 1 ^ ye heathen
79493 ^ 1 ^ and gather yourselves together
79494 ^ 1 ^ cause thy mighty ones
79495 ^ 1 ^ be wakened
79496 ^ 1 ^ will i sit
79497 ^ 1 ^ ye in the sickle
79498 ^ 1 ^ the press
79499 ^ 1 ^ the fats
79500 ^ 1 ^ also shall roar
79501 ^ 1 ^ will be the hope
79502 ^ 1 ^ so shall ye know
79503 ^ 1 ^ then shall jerusalem
79504 ^ 1 ^ her any more
79505 ^ 1 ^ new wine
79506 ^ 1 ^ and a fountain
79507 ^ 1 ^ and shall water
79508 ^ 1 ^ for i will cleanse
79509 ^ 1 ^ of amos
79510 ^ 1 ^ among the herdsmen
79511 ^ 1 ^ will roar
79512 ^ 1 ^ from zion
79513 ^ 1 ^ they have threshed
79514 ^ 1 ^ with threshing instruments
79515 ^ 1 ^ also the bar
79516 ^ 1 ^ from the plain
79517 ^ 1 ^ from the house of eden
79518 ^ 1 ^ shall go into captivity
79519 ^ 1 ^ unto kir
79520 ^ 1 ^ they carried away captive
79521 ^ 1 ^ to deliver them up
79522 ^ 1 ^ from ashdod
79523 ^ 1 ^ from ashkelon
79524 ^ 1 ^ they delivered up
79525 ^ 1 ^ the brotherly
79526 ^ 1 ^ he did pursue
79527 ^ 1 ^ and did cast off
79528 ^ 1 ^ all pity
79529 ^ 1 ^ did tear
79530 ^ 1 ^ and he kept
79531 ^ 1 ^ upon teman
79532 ^ 1 ^ they have ripped up
79533 ^ 1 ^ the women with child
79534 ^ 1 ^ they might enlarge
79535 ^ 1 ^ but i will kindle
79536 ^ 1 ^ thereof with shouting
79537 ^ 1 ^ with a tempest
79538 ^ 1 ^ of the whirlwind
79539 ^ 1 ^ and their king
79540 ^ 1 ^ into lime
79541 ^ 1 ^ of kerioth
79542 ^ 1 ^ with tumult
79543 ^ 1 ^ thereof and will slay
79544 ^ 1 ^ they have despised
79545 ^ 1 ^ and their lies
79546 ^ 1 ^ caused them to err
79547 ^ 1 ^ upon judah
79548 ^ 1 ^ that pant
79549 ^ 1 ^ of the meek
79550 ^ 1 ^ will go in
79551 ^ 1 ^ the same maid
79552 ^ 1 ^ and they lay themselves down
79553 ^ 1 ^ laid to pledge
79554 ^ 1 ^ of the condemned
79555 ^ 1 ^ yet destroyed
79556 ^ 1 ^ them whose
79557 ^ 1 ^ was like the height
79558 ^ 1 ^ of the cedars
79559 ^ 1 ^ as the oaks
79560 ^ 1 ^ yet i destroyed
79561 ^ 1 ^ and his roots
79562 ^ 1 ^ and i raised up
79563 ^ 1 ^ for prophets
79564 ^ 1 ^ and of your young men
79565 ^ 1 ^ for nazarites
79566 ^ 1 ^ but ye gave
79567 ^ 1 ^ the nazarites
79568 ^ 1 ^ am pressed
79569 ^ 1 ^ a cart
79570 ^ 1 ^ is pressed
79571 ^ 1 ^ that is full of
79572 ^ 1 ^ therefore the flight
79573 ^ 1 ^ from the swift
79574 ^ 1 ^ his force
79575 ^ 1 ^ shall the mighty
79576 ^ 1 ^ that handleth
79577 ^ 1 ^ and he that is swift
79578 ^ 1 ^ himself  neither
79579 ^ 1 ^ shall he that rideth
79580 ^ 1 ^ and he that is courageous
79581 ^ 1 ^ have i known
79582 ^ 1 ^ can two
79583 ^ 1 ^ they be agreed
79584 ^ 1 ^ will a lion
79585 ^ 1 ^ when he hath no
79586 ^ 1 ^ prey
79587 ^ 1 ^ will a young lion
79588 ^ 1 ^ out of his den
79589 ^ 1 ^ he have taken
79590 ^ 1 ^ can a bird
79591 ^ 1 ^ gin
79592 ^ 1 ^ is for him shall one take up
79593 ^ 1 ^ and have taken nothing at all
79594 ^ 1 ^ shall a trumpet
79595 ^ 1 ^ be blown
79596 ^ 1 ^ in a city
79597 ^ 1 ^ he revealeth
79598 ^ 1 ^ his secret
79599 ^ 1 ^ hath roared
79600 ^ 1 ^ can but
79601 ^ 1 ^ at ashdod
79602 ^ 1 ^ thereof and the oppressed
79603 ^ 1 ^ for they know
79604 ^ 1 ^ who store up
79605 ^ 1 ^ in their palaces
79606 ^ 1 ^ there shall be even round about
79607 ^ 1 ^ thee and thy palaces
79608 ^ 1 ^ of an ear
79609 ^ 1 ^ be taken out
79610 ^ 1 ^ in the corner
79611 ^ 1 ^ of a bed
79612 ^ 1 ^ and in damascus
79613 ^ 1 ^ in a couch
79614 ^ 1 ^ ye and testify
79615 ^ 1 ^ that i shall visit
79616 ^ 1 ^ him i will also visit
79617 ^ 1 ^ ye kine
79618 ^ 1 ^ are in the mountain
79619 ^ 1 ^ which oppress
79620 ^ 1 ^ which crush
79621 ^ 1 ^ to their masters
79622 ^ 1 ^ and let us drink
79623 ^ 1 ^ by his holiness
79624 ^ 1 ^ you that he will take you away
79625 ^ 1 ^ with hooks
79626 ^ 1 ^ and your posterity
79627 ^ 1 ^ with fishhooks
79628 ^ 1 ^ and ye shall go out
79629 ^ 1 ^ at the breaches
79630 ^ 1 ^ cow at that which is before
79631 ^ 1 ^ her and ye shall cast
79632 ^ 1 ^ them into the palace
79633 ^ 1 ^ and transgress
79634 ^ 1 ^ after three
79635 ^ 1 ^ and offer a sacrifice
79636 ^ 1 ^ the free offerings
79637 ^ 1 ^ liketh
79638 ^ 1 ^ you o ye children
79639 ^ 1 ^ you cleanness
79640 ^ 1 ^ and want
79641 ^ 1 ^ your places
79642 ^ 1 ^ you when there were yet
79643 ^ 1 ^ to the harvest
79644 ^ 1 ^ and i caused it to rain
79645 ^ 1 ^ and caused it not to rain
79646 ^ 1 ^ was rained upon
79647 ^ 1 ^ and the piece
79648 ^ 1 ^ so two
79649 ^ 1 ^ i have smitten
79650 ^ 1 ^ and mildew
79651 ^ 1 ^ when your gardens
79652 ^ 1 ^ and your fig trees
79653 ^ 1 ^ and your olive trees
79654 ^ 1 ^ the palmerworm
79655 ^ 1 ^ them  yet have ye not
79656 ^ 1 ^ among you the pestilence
79657 ^ 1 ^ and have taken away
79658 ^ 1 ^ your horses
79659 ^ 1 ^ and i have made the stink
79660 ^ 1 ^ of your camps
79661 ^ 1 ^ unto your nostrils
79662 ^ 1 ^ i have overthrown
79663 ^ 1 ^ some of you as god
79664 ^ 1 ^ and ye were
79665 ^ 1 ^ as a firebrand
79666 ^ 1 ^ out of the burning
79667 ^ 1 ^ unto thee prepare
79668 ^ 1 ^ he that formeth
79669 ^ 1 ^ and createth
79670 ^ 1 ^ and declareth
79671 ^ 1 ^ is his thought
79672 ^ 1 ^ you even a lamentation
79673 ^ 1 ^ she shall no
79674 ^ 1 ^ she is forsaken
79675 ^ 1 ^ to raise her up
79676 ^ 1 ^ by a thousand
79677 ^ 1 ^ and that which went forth
79678 ^ 1 ^ by a hundred
79679 ^ 1 ^ ye me and ye shall live
79680 ^ 1 ^ but seek
79681 ^ 1 ^ into gilgal
79682 ^ 1 ^ and pass
79683 ^ 1 ^ and ye shall live
79684 ^ 1 ^ he break out
79685 ^ 1 ^ it  and there be none
79686 ^ 1 ^ it in bethel
79687 ^ 1 ^ ye who turn
79688 ^ 1 ^ to wormwood
79689 ^ 1 ^ and leave off
79690 ^ 1 ^ seek him that maketh
79691 ^ 1 ^ the seven stars
79692 ^ 1 ^ and orion
79693 ^ 1 ^ into the morning
79694 ^ 1 ^ and maketh the day dark
79695 ^ 1 ^ with night
79696 ^ 1 ^ that strengtheneth
79697 ^ 1 ^ so that the spoiled
79698 ^ 1 ^ him that rebuketh
79699 ^ 1 ^ and they abhor
79700 ^ 1 ^ as your treading
79701 ^ 1 ^ and ye take
79702 ^ 1 ^ him burdens
79703 ^ 1 ^ ye have built
79704 ^ 1 ^ of hewn stone
79705 ^ 1 ^ in them ye have planted
79706 ^ 1 ^ your manifold
79707 ^ 1 ^ and your mighty
79708 ^ 1 ^ they afflict
79709 ^ 1 ^ a bribe
79710 ^ 1 ^ and they turn aside
79711 ^ 1 ^ the prudent
79712 ^ 1 ^ shall keep silence
79713 ^ 1 ^ and establish
79714 ^ 1 ^ and such as are skillful
79715 ^ 1 ^ of lamentation
79716 ^ 1 ^ shall be wailing
79717 ^ 1 ^ unto you that desire
79718 ^ 1 ^ to what end
79719 ^ 1 ^ for you the day
79720 ^ 1 ^ is darkness
79721 ^ 1 ^ did flee
79722 ^ 1 ^ him or went
79723 ^ 1 ^ and leaned
79724 ^ 1 ^ and a serpent
79725 ^ 1 ^ bit
79726 ^ 1 ^ be darkness
79727 ^ 1 ^ even very dark
79728 ^ 1 ^ i despise
79729 ^ 1 ^ your feast days
79730 ^ 1 ^ in your solemn assemblies
79731 ^ 1 ^ me burnt offerings
79732 ^ 1 ^ and your meat offerings
79733 ^ 1 ^ will i regard
79734 ^ 1 ^ the peace offerings
79735 ^ 1 ^ of your fat beasts
79736 ^ 1 ^ take thou away
79737 ^ 1 ^ me the noise
79738 ^ 1 ^ for i will not
79739 ^ 1 ^ the melody
79740 ^ 1 ^ but let judgment
79741 ^ 1 ^ as waters
79742 ^ 1 ^ as a mighty
79743 ^ 1 ^ have ye offered
79744 ^ 1 ^ unto me sacrifices
79745 ^ 1 ^ but ye have borne
79746 ^ 1 ^ of your moloch
79747 ^ 1 ^ and chiun
79748 ^ 1 ^ the star
79749 ^ 1 ^ therefore will i cause you to go into captivity
79750 ^ 1 ^ to them that are at ease
79751 ^ 1 ^ which are named
79752 ^ 1 ^ to whom the house
79753 ^ 1 ^ ye unto calneh
79754 ^ 1 ^ ye to hamath
79755 ^ 1 ^ then go down
79756 ^ 1 ^ be they better
79757 ^ 1 ^ than your border
79758 ^ 1 ^ ye that put far away
79759 ^ 1 ^ and cause the seat
79760 ^ 1 ^ their couches
79761 ^ 1 ^ and the calves
79762 ^ 1 ^ that chant
79763 ^ 1 ^ of the viol
79764 ^ 1 ^ and invent
79765 ^ 1 ^ to themselves instruments
79766 ^ 1 ^ in bowls
79767 ^ 1 ^ themselves with the chief
79768 ^ 1 ^ shall they go captive
79769 ^ 1 ^ with the first
79770 ^ 1 ^ that go captive
79771 ^ 1 ^ and the banquet
79772 ^ 1 ^ of them that stretched
79773 ^ 1 ^ themselves shall be removed
79774 ^ 1 ^ and hate
79775 ^ 1 ^ his palaces
79776 ^ 1 ^ therefore will i deliver up
79777 ^ 1 ^ with all that is therein
79778 ^ 1 ^ and a mans uncle
79779 ^ 1 ^ shall take him up
79780 ^ 1 ^ him to bring out
79781 ^ 1 ^ is by the sides
79782 ^ 1 ^ is there yet
79783 ^ 1 ^ any with
79784 ^ 1 ^ thee and he shall say
79785 ^ 1 ^ then shall he say
79786 ^ 1 ^ hold thy tongue
79787 ^ 1 ^ we may not
79788 ^ 1 ^ with breaches
79789 ^ 1 ^ with clefts
79790 ^ 1 ^ shall horses
79791 ^ 1 ^ will one plow
79792 ^ 1 ^ there with oxen
79793 ^ 1 ^ ye have turned
79794 ^ 1 ^ into gall
79795 ^ 1 ^ into hemlock
79796 ^ 1 ^ ye which rejoice
79797 ^ 1 ^ in a thing of naught
79798 ^ 1 ^ to us horns
79799 ^ 1 ^ by our own strength
79800 ^ 1 ^ you a nation
79801 ^ 1 ^ and they shall afflict
79802 ^ 1 ^ you from the entering in
79803 ^ 1 ^ of the shooting up
79804 ^ 1 ^ of the latter growth
79805 ^ 1 ^ it was the latter growth
79806 ^ 1 ^ mowings
79807 ^ 1 ^ to contend
79808 ^ 1 ^ and it devoured
79809 ^ 1 ^ i o lord
79810 ^ 1 ^ made by a plumb line
79811 ^ 1 ^ with a plumb line
79812 ^ 1 ^ me amos
79813 ^ 1 ^ by them any more
79814 ^ 1 ^ and the sanctuaries
79815 ^ 1 ^ and i will rise
79816 ^ 1 ^ shall surely be led away captive
79817 ^ 1 ^ also amaziah
79818 ^ 1 ^ o thou seer
79819 ^ 1 ^ flee thee away
79820 ^ 1 ^ but prophesy
79821 ^ 1 ^ at bethel
79822 ^ 1 ^ chapel
79823 ^ 1 ^ was a herdsman
79824 ^ 1 ^ and a gatherer
79825 ^ 1 ^ of sycamore fruit
79826 ^ 1 ^ me as i followed
79827 ^ 1 ^ thou the word
79828 ^ 1 ^ thy word against
79829 ^ 1 ^ shall be a harlot
79830 ^ 1 ^ a polluted
79831 ^ 1 ^ forth of
79832 ^ 1 ^ me the end
79833 ^ 1 ^ and the songs
79834 ^ 1 ^ shall be howlings
79835 ^ 1 ^ there shall be many
79836 ^ 1 ^ they shall cast them forth
79837 ^ 1 ^ o ye that swallow up
79838 ^ 1 ^ even to make the poor
79839 ^ 1 ^ will the new moon
79840 ^ 1 ^ that we may sell
79841 ^ 1 ^ that we may set forth
79842 ^ 1 ^ making the ephah small
79843 ^ 1 ^ and falsifying
79844 ^ 1 ^ that we may buy
79845 ^ 1 ^ yea  and sell
79846 ^ 1 ^ the refuse
79847 ^ 1 ^ by the excellency
79848 ^ 1 ^ of their works
79849 ^ 1 ^ therein and it shall rise up
79850 ^ 1 ^ and it shall be cast out
79851 ^ 1 ^ and drowned
79852 ^ 1 ^ that i will cause the sun
79853 ^ 1 ^ and i will darken
79854 ^ 1 ^ in the clear
79855 ^ 1 ^ your feasts
79856 ^ 1 ^ your songs
79857 ^ 1 ^ into lamentation
79858 ^ 1 ^ and i will bring up
79859 ^ 1 ^ it as the mourning
79860 ^ 1 ^ of an only
79861 ^ 1 ^ son  and the end
79862 ^ 1 ^ thereof as a bitter
79863 ^ 1 ^ a thirst
79864 ^ 1 ^ and they shall wander
79865 ^ 1 ^ from sea
79866 ^ 1 ^ and from the north
79867 ^ 1 ^ shall the fair
79868 ^ 1 ^ and young men
79869 ^ 1 ^ they that swear
79870 ^ 1 ^ by the sin
79871 ^ 1 ^ o dan
79872 ^ 1 ^ and the manner
79873 ^ 1 ^ even they shall fall
79874 ^ 1 ^ of the door that the posts
79875 ^ 1 ^ may shake
79876 ^ 1 ^ them in the head
79877 ^ 1 ^ of them and i will slay
79878 ^ 1 ^ of them with the sword
79879 ^ 1 ^ and he that escapeth
79880 ^ 1 ^ they dig
79881 ^ 1 ^ shall mine hand
79882 ^ 1 ^ they climb up
79883 ^ 1 ^ will i bring them down
79884 ^ 1 ^ they hide themselves
79885 ^ 1 ^ i will search
79886 ^ 1 ^ them out thence
79887 ^ 1 ^ they be hid
79888 ^ 1 ^ in the bottom
79889 ^ 1 ^ and he shall bite
79890 ^ 1 ^ and it shall slay
79891 ^ 1 ^ them and i will set
79892 ^ 1 ^ is he that toucheth
79893 ^ 1 ^ and it shall melt
79894 ^ 1 ^ therein shall mourn
79895 ^ 1 ^ and it shall rise up
79896 ^ 1 ^ and shall be drowned
79897 ^ 1 ^ it is he that buildeth
79898 ^ 1 ^ his stories
79899 ^ 1 ^ and hath founded
79900 ^ 1 ^ his troop
79901 ^ 1 ^ he that calleth
79902 ^ 1 ^ as children
79903 ^ 1 ^ unto me o children
79904 ^ 1 ^ from caphtor
79905 ^ 1 ^ from kir
79906 ^ 1 ^ are upon the sinful
79907 ^ 1 ^ and i will sift
79908 ^ 1 ^ corn is sifted
79909 ^ 1 ^ in a sieve
79910 ^ 1 ^ the least grain
79911 ^ 1 ^ nor prevent
79912 ^ 1 ^ will i raise up
79913 ^ 1 ^ that is fallen
79914 ^ 1 ^ and close up
79915 ^ 1 ^ thereof and i will raise up
79916 ^ 1 ^ his ruins
79917 ^ 1 ^ it as in the days
79918 ^ 1 ^ they may possess
79919 ^ 1 ^ are called by
79920 ^ 1 ^ that the plowman
79921 ^ 1 ^ the reaper
79922 ^ 1 ^ and the treader
79923 ^ 1 ^ him that soweth
79924 ^ 1 ^ sweet wine
79925 ^ 1 ^ thereof they shall also make
79926 ^ 1 ^ be pulled up
79927 ^ 1 ^ ye and let us rise up
79928 ^ 1 ^ her in battle
79929 ^ 1 ^ art greatly
79930 ^ 1 ^ thee thou that dwellest
79931 ^ 1 ^ whose habitation
79932 ^ 1 ^ shall bring me down
79933 ^ 1 ^ thou exalt
79934 ^ 1 ^ thyself as the eagle
79935 ^ 1 ^ thou set
79936 ^ 1 ^ will i bring thee down
79937 ^ 1 ^ to thee if
79938 ^ 1 ^ art thou cut off
79939 ^ 1 ^ have stolen
79940 ^ 1 ^ till they had enough
79941 ^ 1 ^ the grape gatherers
79942 ^ 1 ^ some grapes
79943 ^ 1 ^ are the things of esau
79944 ^ 1 ^ how are his hidden things
79945 ^ 1 ^ sought up
79946 ^ 1 ^ of thy confederacy
79947 ^ 1 ^ thee even to
79948 ^ 1 ^ that were at peace
79949 ^ 1 ^ with thee have deceived
79950 ^ 1 ^ thee and prevailed
79951 ^ 1 ^ against thee they that eat thy bread
79952 ^ 1 ^ thee there is none
79953 ^ 1 ^ even destroy
79954 ^ 1 ^ men out of edom
79955 ^ 1 ^ out of the mount
79956 ^ 1 ^ men  o teman
79957 ^ 1 ^ shall be dismayed
79958 ^ 1 ^ may be cut off
79959 ^ 1 ^ by slaughter
79960 ^ 1 ^ for thy violence
79961 ^ 1 ^ thee and thou shalt be cut off
79962 ^ 1 ^ that thou stoodest
79963 ^ 1 ^ that the strangers
79964 ^ 1 ^ his forces
79965 ^ 1 ^ and foreigners
79966 ^ 1 ^ his gates
79967 ^ 1 ^ wast as one
79968 ^ 1 ^ but thou shouldest not
79969 ^ 1 ^ of thy brother
79970 ^ 1 ^ that he became a stranger
79971 ^ 1 ^ shouldest thou have rejoiced
79972 ^ 1 ^ shouldest thou have spoken proudly
79973 ^ 1 ^ into the gate
79974 ^ 1 ^ shouldest not
79975 ^ 1 ^ on their affliction
79976 ^ 1 ^ hands on their substance
79977 ^ 1 ^ shouldest thou have stood
79978 ^ 1 ^ the crossway
79979 ^ 1 ^ those of his that did escape
79980 ^ 1 ^ shouldest thou have delivered up
79981 ^ 1 ^ those of his that did remain
79982 ^ 1 ^ unto thee thy reward
79983 ^ 1 ^ ye have drunk
79984 ^ 1 ^ so shall all
79985 ^ 1 ^ yea they shall drink
79986 ^ 1 ^ and they shall swallow down
79987 ^ 1 ^ as though they had not
79988 ^ 1 ^ but upon mount
79989 ^ 1 ^ for stubble
79990 ^ 1 ^ and they shall kindle
79991 ^ 1 ^ in them and devour
79992 ^ 1 ^ them and there shall not
79993 ^ 1 ^ and they of the south
79994 ^ 1 ^ and they of the plain
79995 ^ 1 ^ shall possess that
79996 ^ 1 ^ zarephath
79997 ^ 1 ^ is in sepharad
79998 ^ 1 ^ and saviors
79999 ^ 1 ^ on mount
80000 ^ 1 ^ but jonah
80001 ^ 1 ^ so he paid
80002 ^ 1 ^ the fare
80003 ^ 1 ^ thereof and went down
80004 ^ 1 ^ into it to go
80005 ^ 1 ^ them unto tarshish
80006 ^ 1 ^ so that the ship
80007 ^ 1 ^ to be broken
80008 ^ 1 ^ then the mariners
80009 ^ 1 ^ the wares
80010 ^ 1 ^ were in the ship
80011 ^ 1 ^ to lighten
80012 ^ 1 ^ them but jonah
80013 ^ 1 ^ was gone down
80014 ^ 1 ^ of the ship
80015 ^ 1 ^ and was fast asleep
80016 ^ 1 ^ so the shipmaster
80017 ^ 1 ^ meanest thou o sleeper
80018 ^ 1 ^ upon us that we perish
80019 ^ 1 ^ and let us cast
80020 ^ 1 ^ is upon us so they cast
80021 ^ 1 ^ him tell
80022 ^ 1 ^ is upon us what
80023 ^ 1 ^ is thine occupation
80024 ^ 1 ^ is thy country
80025 ^ 1 ^ and of what
80026 ^ 1 ^ am a hebrew
80027 ^ 1 ^ then were the men
80028 ^ 1 ^ unto thee that the sea
